1000,100
51,-13,47,74,38,53,1,-69,81,53,3,-48,33,36,-26,-66,61,43,95,72,6,66,21,-48,74,88,33,87,62,4,-81,-14,-76,39,-68,-67,14,86,19,94,-79,86,-76,-68,-8,-15,-61,29,17,59,46,-35,37,-94,81,-68,-22,22,5,-53,73,-7,19,39,-36,9,46,-71,26,-74,68,-79,6,66,-19,-80,-79,55,4,-15,-41,-47,-66,95,56,52,-96,76,-70,-92,-15,-78,-18,-50,16,96,-9,57,-2,8
79,-19,47,35,-60,67,6,-79,-44,30,62,66,-67,-55,-41,37,39,54,-86,55,-12,37,84,-74,-79,-40,-91,-85,-46,-10,-49,-27,47,95,-63,-24,15,75,-86,14,86,-42,-79,-84,74,34,-34,72,58,-54,5,-55,-77,-42,-45,6,27,23,55,-17,-5,38,10,-51,-69,-17,33,-95,-41,80,69,32,-35,-18,-16,-32,86,10,-73,78,-31,69,68,-62,38,-44,85,-49,-30,47,1,0,51,71,55,87,87,-21,-44,-27
-35,-68,-67,17,67,-9,0,21,56,-93,-95,14,85,-10,-59,82,-13,-40,-37,76,88,4,-52,43,15,78,-83,-49,95,41,-3,-84,-57,51,47,47,38,22,-84,-13,-22,-18,13,44,36,-97,13,-66,-63,25,-27,-71,12,57,-20,83,-79,-17,-60,-99,-16,-2,69,-21,99,-65,54,-62,-4,0,61,-89,7,-65,59,97,0,66,-97,-14,60,6,46,-42,-7,68,68,92,-2,-70,18,-86,88,-19,15,-20,-9,-30,31,-20
-24,-56,-14,-44,-49,26,78,48,-89,-48,20,-44,0,-94,99,0,85,67,-92,15,67,3,52,-23,21,48,-32,-78,-79,78,37,-1,-2,81,-88,-86,-46,-42,-54,-59,47,-35,39,-42,89,38,-69,-54,79,91,22,31,-17,-75,-83,99,-79,1,4,-78,15,73,-70,22,41,58,10,-26,13,36,88,-88,-94,13,-43,83,-96,-30,87,85,-45,0,-77,64,1,65,-61,-57,-94,54,-38,-6,43,12,-58,62,27,52,41,39
-50,-84,-8,-2,46,-28,37,-84,-49,38,78,-9,81,57,-70,-9,-45,-45,-94,13,-33,-75,-89,-43,16,-6,54,30,-61,55,-15,97,-66,-86,57,-90,-90,33,-16,15,-5,-14,-87,-74,-11,91,33,-97,92,-13,63,-75,7,67,2,-16,10,-63,30,50,-83,87,33,32,10,-98,4,-7,-71,-87,42,-17,13,53,-77,-82,-77,11,-56,-36,44,-56,-50,0,52,-61,16,77,97,99,29,10,37,72,-94,-11,-16,83,-92,70
5,5,78,-59,83,-8,-87,61,99,-89,-48,14,75,-92,10,-67,89,87,8,-86,93,-95,-4,7,-64,37,-5,75,57,-57,42,65,81,-98,-19,27,-78,39,71,65,-43,15,-3,86,-75,69,59,96,-26,-11,7,71,98,75,22,40,88,-9,29,47,98,-44,-50,-6,-39,75,94,-76,23,-90,-68,46,-27,-39,42,-53,-34,-28,43,29,99,-94,17,-57,-32,-15,-4,-10,-94,-2,-84,0,-98,-93,-89,46,-59,7,-58,28
-7,41,-27,-42,16,-48,59,-50,38,-99,0,-35,-96,-18,-67,-46,63,26,-94,-68,-78,58,34,18,-16,-32,2,-32,-3,-7,-72,40,-69,-29,85,67,40,-29,-86,49,-95,-68,50,-16,37,-23,-20,-64,-37,0,31,-34,-75,83,58,21,26,-62,-26,-35,-27,-34,-47,47,43,-27,85,-20,6,19,45,98,-29,44,2,88,79,18,-15,-66,16,5,-69,-28,-15,-52,22,74,-97,99,-64,-45,14,-46,16,17,-80,83,-40,-2
75,40,0,85,-63,-38,-33,75,20,-86,49,-77,79,46,44,59,-88,-41,75,28,-53,5,-69,-44,-78,-3,-97,35,66,-47,-9,-84,-99,-95,-92,1,17,-41,55,-16,73,54,-53,7,86,-33,51,-38,-88,10,40,-45,37,85,-88,-32,34,14,-21,0,-15,19,-94,-18,-94,72,-84,22,-7,-84,-45,96,-21,4,36,-78,-98,-17,31,13,83,46,22,-40,-73,-5,-30,29,-45,-37,-30,80,77,-47,0,68,-31,-73,-3,-84
3,36,45,-87,-92,-24,11,-23,24,40,-46,1,-92,-6,-68,22,-56,-42,-10,77,67,-6,48,48,-18,10,93,-69,65,-21,-9,-25,17,98,93,-66,77,64,-51,-56,47,-16,0,61,-37,-80,43,17,-19,-4,-28,44,-60,-60,-4,50,48,-45,-62,-54,-52,32,21,80,13,-27,99,56,-21,10,74,-23,82,-60,-98,61,55,54,-97,-58,40,-93,35,-24,92,-99,67,65,47,-8,-17,-38,-39,-50,-40,-25,-75,-26,1,-19
-27,-1,-23,-30,43,-92,23,-51,-18,-43,-61,28,62,48,35,95,-51,-76,-35,-6,19,57,88,29,8,-71,-57,58,-56,97,82,-8,-66,67,3,46,-7,84,-59,-50,67,9,-73,83,-77,87,46,0,-18,19,-27,35,44,-43,91,37,57,-72,-41,-57,46,70,-28,-7,-36,98,-93,93,28,79,-35,59,62,-22,80,92,96,4,34,-44,91,-44,19,19,67,2,-81,18,-24,96,-16,-31,90,-15,75,-3,-62,-16,78,-76
71,-38,-11,93,31,-92,-34,-43,7,-70,31,54,39,84,-76,94,26,46,34,62,-83,-83,61,-87,-58,-47,-63,55,12,68,-57,-26,64,10,-35,-13,-33,-38,52,89,29,86,78,-94,-36,-33,-88,-31,67,6,-8,39,-56,-13,74,62,-39,51,-45,79,-6,8,-73,-48,-30,-7,-15,85,-88,21,-89,-39,-9,85,-18,-88,69,96,-34,-65,28,58,51,73,-86,-94,28,-40,19,79,-20,-26,48,-38,78,0,97,-65,11,-97
-93,13,7,87,-92,-84,-80,33,18,-39,39,-63,19,-50,-64,42,49,-7,27,-69,-3,-95,77,47,-22,15,-5,16,22,38,30,18,48,90,-33,-30,35,-6,-12,-56,63,64,87,-87,-9,-27,66,-36,26,17,-10,-32,-23,-79,33,86,28,-46,-33,0,-73,-20,-92,-15,-32,-40,43,-10,66,22,73,21,89,-86,-36,77,-37,-44,2,66,38,70,-82,18,40,94,42,-29,-10,-63,-55,26,-63,-58,94,-44,13,-50,-60,32
0,75,80,-7,14,-33,-59,-95,85,15,91,53,31,12,-61,9,66,54,36,-69,-99,38,26,-24,-4,52,55,32,-35,-62,-66,-1,-15,22,76,71,-5,3,0,-89,-68,26,-9,72,-17,95,-4,82,-84,11,16,1,-53,6,-35,86,9,-42,-92,32,-46,-94,64,-89,53,59,90,-41,65,33,46,73,8,49,-66,-41,-96,-34,77,-32,8,-46,-6,86,-3,49,-13,-58,-66,60,92,-48,-94,47,-61,17,-97,-10,-51,-42
10,-41,-26,-54,-55,-16,-51,-18,-96,7,43,59,-68,-14,37,-91,-12,-33,-69,-86,53,-55,-8,81,-8,-60,54,-76,62,11,-66,11,63,-17,65,-29,-45,70,-68,86,74,-96,-38,-44,-6,21,66,-10,-30,4,26,9,84,-58,27,-86,0,15,86,60,27,-47,-95,-98,-63,22,66,43,98,-64,-50,30,34,-86,33,62,20,33,4,-83,5,51,60,88,69,68,-66,-25,29,34,-29,-66,-29,10,21,-72,-33,-72,-38,42
-66,54,-72,-9,0,-31,-27,-7,29,-69,-96,35,-73,-31,80,-10,95,-60,17,-23,-15,62,44,-7,14,40,-37,72,-96,80,-76,-92,-89,-16,-43,-17,-97,4,-79,14,-4,23,-78,-89,18,34,15,7,-79,21,-37,91,99,-85,-86,-43,4,-52,2,-46,34,-36,-99,-6,-78,5,58,84,-47,-7,-62,88,27,-87,-27,-59,5,-42,16,11,-95,-10,-40,25,-29,-67,-60,3,-90,29,-85,18,4,62,-51,79,57,35,-73,-78
-70,2,-48,-13,29,49,-63,26,40,81,16,-17,50,86,50,-65,9,20,62,-14,-66,-67,21,89,2,-49,-9,44,22,-48,63,59,-64,92,-54,51,78,-70,-68,-3,79,58,-2,90,-32,-66,14,26,13,-85,-18,2,-14,-70,77,-90,44,7,52,87,67,-39,-62,-91,-36,11,-80,77,-30,-43,39,-14,-2,30,91,-59,19,-94,59,25,44,7,-86,-61,12,-55,3,-78,-82,22,15,35,-34,-62,25,-28,30,-82,3,-76
-11,-58,-79,70,61,66,11,90,11,62,-41,-91,24,12,-62,-74,-70,-14,18,8,-84,-65,21,-11,-79,46,-48,-58,38,-69,23,17,-41,69,-41,-40,56,3,-47,-17,-36,81,90,81,66,74,39,-38,-14,-95,-26,-72,-58,-65,25,-57,-86,71,-58,53,-23,-12,23,-57,8,6,88,28,67,-36,74,32,-93,85,-59,-23,87,29,-95,-9,-58,-91,-47,-10,-96,43,-8,-40,-20,-85,-28,-52,61,46,60,-22,-91,60,-10,39
98,-56,65,31,78,16,-28,-39,69,4,15,-90,-7,56,-20,67,70,16,25,20,-86,-9,-91,4,40,77,-79,30,-72,5,21,72,81,-94,31,-82,54,-93,86,50,-86,73,-71,50,63,-64,-94,42,-76,45,70,7,38,-73,62,0,4,1,-61,32,-30,35,-46,55,89,-49,3,33,40,-42,60,-25,24,42,21,88,-92,-98,-24,59,71,73,-84,-14,63,-77,39,36,-37,29,34,-89,36,91,-75,12,52,47,-18,-14
-70,-48,-67,16,-91,96,32,6,-72,-90,93,-57,-39,11,77,-95,17,34,-25,-36,-52,-58,25,31,-52,36,-15,0,-9,-6,63,63,-74,-29,-6,10,-20,86,-7,-86,-85,-76,83,97,44,84,-79,-98,96,-86,99,-3,74,68,97,29,84,-32,99,-38,19,-5,39,83,6,9,-58,20,-16,-42,-10,-93,-71,79,-86,5,-46,-52,3,-65,-44,61,82,42,-73,11,13,92,-70,97,-78,-18,-98,0,-46,-25,-16,51,-78,-26
59,-74,-5,78,-22,68,28,-16,17,55,88,99,-86,56,-20,-13,90,67,-94,32,92,81,87,49,54,51,27,-18,59,93,6,-28,-24,-97,-11,90,38,43,66,12,-1,97,96,-9,-64,-13,-17,-99,-73,-16,-97,-71,45,-6,46,18,-86,85,75,44,22,51,13,59,-77,-31,-72,67,-23,-52,-42,92,62,77,82,-66,-97,49,77,19,-10,-75,-75,-60,45,52,82,82,38,-54,-35,77,-65,28,-73,-18,92,76,-41,-26
20,91,-84,13,-23,-28,82,-28,51,-28,-18,-50,-25,-21,27,97,56,-75,43,39,89,34,-42,94,17,-71,-42,-38,-97,32,35,90,-71,-69,12,-31,-64,14,-3,-67,-71,-18,-85,-96,30,58,14,62,77,-73,18,91,-47,20,-87,-22,88,-30,31,-82,96,-28,99,15,90,-6,-51,87,7,-9,-97,-74,-13,-92,-68,7,79,50,94,-23,50,-56,75,-86,-7,-51,-21,73,-52,-77,93,74,-88,33,-32,25,-43,10,-93,20
-62,19,23,22,15,34,84,30,11,-41,-2,45,91,-58,61,-54,5,-99,24,-56,-63,-52,38,-2,1,-41,-47,-39,-16,-96,87,-78,29,-31,62,-99,-88,-17,72,-38,88,76,-49,58,86,-23,-15,97,-7,80,-33,18,51,-35,70,-41,40,-82,-61,-90,-11,-36,-47,-17,-84,67,24,-72,-35,33,3,-74,19,-90,12,-83,12,-73,-77,50,-15,46,-63,20,18,-79,2,-8,-6,-90,-38,-31,-38,89,-84,99,95,15,43,30
-84,-10,26,-50,-39,-35,66,81,41,95,30,46,-54,-42,61,-92,-73,-3,38,-95,13,-6,-63,36,54,37,77,53,66,-70,18,-81,-4,87,12,-21,44,-95,48,75,49,-56,-6,-80,10,66,-36,-52,8,-15,37,59,-17,-24,9,77,41,-2,3,41,-86,56,-97,48,61,-68,82,-4,-18,-98,67,-31,-91,-97,44,-8,74,-60,-35,51,-78,33,-52,-67,-70,-78,41,0,47,89,-89,7,89,48,27,88,-85,85,-13,-59
-23,-80,-49,-83,95,-84,36,14,55,17,-59,-82,26,-31,-82,15,-12,41,34,11,48,18,-80,43,-16,87,5,-93,-22,81,33,-74,91,14,-37,7,85,-57,5,-17,-21,-99,-41,20,-10,36,84,14,64,-96,71,-76,60,-92,-57,-14,40,-30,-82,-50,6,-98,73,20,63,-39,-21,-51,-51,11,56,62,-48,67,-28,-51,92,83,-67,-99,21,-11,5,-13,79,5,96,60,91,-45,-95,-49,-61,-50,-71,58,41,-19,13,-47
29,34,52,-56,-40,-63,92,-38,43,14,34,-76,81,-90,59,74,-95,-13,58,51,-65,58,-33,45,-43,-74,-31,12,84,-86,-2,70,-44,50,-70,-37,-59,49,22,89,-94,-3,-41,4,-69,60,-6,51,22,99,-26,1,7,41,-81,-7,16,74,-52,79,78,11,-67,41,-3,48,10,-39,89,0,71,-19,-65,-44,63,96,-37,-77,-50,37,94,-71,67,41,-54,-10,-18,-91,-16,-71,83,-50,26,-74,-28,53,74,15,43,34
46,-26,-78,51,29,-98,-45,0,25,-1,-10,69,-26,89,-58,-40,6,19,-56,-80,26,-47,-98,66,-56,33,91,50,-70,73,-55,-15,-97,-46,76,-71,76,-31,-74,48,-19,16,-85,-30,16,50,-38,-31,-30,6,16,18,-80,-52,-8,85,-79,97,-9,45,93,-83,61,-15,80,30,-16,-46,28,-49,73,89,79,-43,40,0,82,-11,16,52,30,76,99,-64,-92,-17,65,-75,-89,-78,68,-36,-25,-50,-53,49,-19,-40,-93,6
69,-19,95,-18,76,-53,-90,-65,-30,39,99,5,-34,60,20,-87,-16,82,34,-3,71,-65,-63,14,-76,45,-70,-94,46,-51,-15,94,7,91,-67,8,14,74,-91,8,46,37,-60,-83,-34,4,-12,6,22,32,35,54,-63,10,10,72,0,82,31,-42,-85,77,53,21,66,24,30,-67,78,-18,44,94,-36,-90,39,63,62,-62,18,-11,21,47,-81,-93,-62,-15,45,8,55,96,-26,89,0,-40,32,-29,94,25,51,24
-75,59,47,-62,-98,49,-97,84,38,-1,-21,56,-96,-51,87,-52,52,-91,28,-91,-26,29,-15,33,45,9,-7,-63,-32,-25,56,-46,-55,44,83,22,35,97,-55,-78,78,19,6,67,-67,-81,-21,-50,-79,-82,-69,-53,43,83,59,-20,19,90,73,-10,26,8,80,-31,36,99,-68,-64,39,51,-8,-65,55,-18,29,68,87,57,98,92,59,28,11,-29,-81,-29,-6,49,60,41,-97,66,-91,88,68,4,-92,-6,61,12
-14,-5,-31,27,-57,-13,85,53,-58,15,8,-62,-20,-58,-9,16,-25,81,55,29,-3,-9,32,-74,86,53,-1,-93,71,90,71,84,84,69,-28,-80,44,-44,-76,17,6,28,-34,28,66,73,64,26,-51,-71,49,-54,-9,-57,11,-3,-77,1,-30,-25,84,-90,33,50,41,-31,32,16,76,11,-90,-63,87,-74,0,71,83,18,82,-70,7,14,-79,7,-36,-33,61,-97,-58,86,-32,14,62,8,88,-98,-55,38,73,54
-55,81,-78,36,-7,43,-39,6,42,10,-12,-5,80,-2,-58,93,54,-43,70,4,85,18,-74,-69,-29,30,-44,90,-48,46,40,35,81,14,49,-94,48,-80,94,69,75,28,-5,65,15,47,-67,-90,-57,-33,25,85,-78,-2,12,95,-38,-11,92,-24,26,31,-67,-82,-2,81,67,-13,0,81,2,-27,2,-97,50,-31,6,14,-11,-23,17,-49,39,-43,-92,-59,57,88,-9,-7,68,-41,-12,-90,15,-81,-45,20,19,0
-18,21,-2,-79,67,46,34,-26,-48,-89,19,2,11,-39,11,17,15,37,-98,5,98,-66,89,44,-36,6,-77,67,-17,-43,-11,76,76,58,69,90,6,-66,23,68,-31,-51,-97,90,73,-41,-90,60,-61,20,-54,15,51,-96,-65,82,-1,-99,-44,-32,20,49,74,84,80,94,-36,50,55,-53,-8,-33,45,-50,40,-96,-93,-28,55,-30,-96,-61,74,-75,58,-42,-66,-3,58,5,-57,1,-27,-56,-58,95,20,58,-77,91
98,93,-91,20,64,-4,55,88,49,71,-49,7,10,-50,-43,47,40,41,72,45,-33,75,-72,-33,-86,26,84,33,82,-58,-35,48,-29,-76,-44,78,30,8,67,-41,-65,9,-94,-92,-15,-59,96,-71,79,-59,-40,59,-32,43,6,-68,3,-6,-27,62,4,13,-53,22,63,-41,14,-50,91,34,1,-76,-47,46,83,-96,1,-57,-89,-64,-76,-14,48,-22,96,73,-19,-73,52,-75,-3,59,76,45,-68,-20,-60,60,-83,6
-21,17,-92,-25,-69,-42,95,7,74,70,-83,11,-28,-88,-8,79,98,-48,-21,72,-11,-33,-98,19,-3,0,45,-46,0,-87,41,0,-2,-17,89,36,13,-68,-31,-74,8,-20,-38,-78,-3,-50,45,40,-64,-98,-23,-68,71,28,-65,54,-54,-73,-39,-59,-15,-94,-30,-88,-23,22,48,56,-69,45,66,80,92,-74,67,14,73,-30,-49,56,41,21,6,86,-64,68,46,-67,13,-50,37,80,33,81,-97,-99,-42,-17,-64,66
90,30,21,-79,-24,-44,-92,-66,38,-30,17,80,97,58,52,-50,45,-77,-60,-26,37,25,21,39,-54,-35,28,-81,22,-58,22,83,-40,-4,83,-82,-18,89,-4,86,-66,-93,-24,58,16,-99,15,17,3,-8,52,28,6,-85,80,78,-54,17,58,-90,-6,-89,-11,-18,58,78,75,22,8,51,20,-89,-92,-12,-84,-35,50,86,-88,26,64,96,-97,-92,60,14,-2,6,-88,42,97,-42,44,22,-94,95,-43,39,2,-31
60,-24,96,68,91,-21,95,25,47,-20,95,-23,-10,91,56,56,-33,20,-79,-42,27,-28,96,-56,-98,-78,-52,18,60,58,32,-17,60,-47,-81,-51,41,90,64,-30,83,-80,-65,35,-73,-91,-44,-73,-8,-66,46,10,97,95,-60,32,-53,-36,-76,12,22,-88,-52,-47,-94,-14,-11,-97,-71,-14,13,25,70,-58,20,-65,17,-98,78,66,41,-17,80,59,73,18,4,84,-89,4,85,0,-47,-71,63,34,1,55,19,69
11,-53,71,-10,37,94,-88,29,-53,13,59,12,15,37,-91,20,47,-89,-23,-2,73,18,8,90,0,-67,-80,-21,33,-93,9,67,87,81,17,11,62,8,-84,-47,81,-61,-61,13,6,2,-43,-22,-29,-96,-93,37,59,-23,13,-97,-2,-24,32,99,-70,40,-10,-71,69,84,-65,-38,26,-33,7,40,98,84,45,-63,-81,0,-11,-17,29,-98,-63,66,-80,-33,-33,74,49,-71,26,-6,-61,24,47,40,77,-81,-93,-82
-18,-75,7,-63,-16,-28,-22,5,-60,41,-55,-15,-58,1,-13,96,-80,86,-53,11,-24,-98,35,-24,14,32,-57,19,47,83,-97,-80,-72,-56,52,-11,90,7,-51,-52,-57,1,-68,15,-96,48,-14,-37,-65,-33,-44,-93,-97,85,-49,62,-69,-33,67,-17,-44,92,59,70,50,-39,51,-97,20,88,-53,42,15,-30,86,10,-8,9,-30,43,-87,58,-81,77,14,-61,-23,95,-40,-77,-81,42,58,-86,-64,78,39,64,44,11
38,21,-5,0,31,83,61,61,75,-46,-78,-31,75,71,15,-67,-26,-93,-86,-17,18,-42,-98,38,55,45,26,52,-38,40,30,-15,93,-92,74,17,-47,75,71,32,-97,72,99,-16,-25,-43,13,-12,-51,-33,-47,-5,73,73,56,-37,-51,-40,-88,-57,-75,-9,94,-54,99,-6,95,93,64,-13,-8,12,97,-89,-24,12,78,45,17,-44,56,17,95,86,-98,-80,-70,-4,-58,61,22,-57,-1,15,19,-43,21,82,-4,13
-44,83,5,-8,26,-85,-26,78,-59,-40,-74,76,3,82,83,76,3,95,-80,-95,40,-82,-50,20,-72,17,86,-6,0,94,-14,-40,17,-45,13,8,85,11,-63,-7,-42,19,12,5,-81,-18,-34,-82,93,86,-87,-90,77,12,-23,23,-12,21,54,-14,2,-16,67,42,99,2,65,-80,29,9,-36,33,46,-15,-79,-35,-90,81,51,54,-51,4,-98,-9,43,-26,50,-97,-49,26,56,52,-92,-79,-45,28,-34,-71,-31,-71
60,91,-96,-5,-90,-39,-54,27,-90,-53,-65,-9,-19,39,-61,-83,36,14,83,4,77,98,36,4,95,-55,65,96,30,97,-64,-70,33,74,96,90,73,-74,62,99,-67,-45,-26,-18,31,-59,-85,-24,47,-54,76,-82,38,-45,-79,-54,-82,32,42,77,-9,92,83,-69,24,53,77,66,74,69,-45,2,-75,-90,-53,-99,74,-22,-22,34,20,-84,-6,-50,42,-82,44,-81,16,-14,42,-56,-91,-22,89,-15,13,-10,-58,-48
91,6,-63,59,33,-68,-13,3,-2,-20,49,-79,71,13,45,60,98,-29,92,83,71,-86,28,63,-68,-79,-17,-5,-56,-17,52,3,7,17,29,-1,-36,21,69,-47,34,-94,0,96,0,0,24,-42,0,42,98,-80,-26,-70,-44,-79,41,31,1,-71,85,-75,-74,-73,-46,-22,3,40,52,37,-18,65,92,3,2,92,-77,4,56,6,29,18,61,56,-95,-40,55,90,42,-26,90,-88,-24,-84,45,52,60,84,-26,24
36,3,45,-91,79,40,-20,-88,-88,-60,92,43,-22,0,-74,46,4,-48,-95,79,-15,-32,58,-77,57,-68,73,11,-3,12,75,98,-72,-28,-61,17,39,-31,-3,-12,-21,89,29,-26,93,-51,69,46,-5,0,93,23,-96,-7,-26,74,-88,97,61,-41,-87,34,-7,-53,-16,84,40,64,28,-22,54,44,-63,-68,70,69,-32,98,-35,-39,82,63,-8,43,-67,-21,-74,6,-26,-90,-18,-11,-24,-30,-63,-98,-92,-85,99,-42
63,-94,-53,-23,-88,98,-4,95,-94,74,-70,66,65,24,2,-15,7,-43,9,-74,41,-71,-41,-84,-86,-76,-82,83,-84,81,-79,59,94,-77,87,38,37,-98,83,77,-46,48,-19,34,92,8,10,79,49,-50,-88,94,-6,44,1,-60,27,-69,53,-85,36,-34,-39,-12,-2,51,-62,75,13,78,-30,-63,-62,-5,-46,-85,7,-37,36,-83,-63,-89,-25,-17,54,-68,59,61,52,-87,50,69,-3,89,64,-8,63,3,66,-59
-86,-88,6,58,17,20,24,95,-22,-7,-35,-79,-58,-24,-16,-1,-89,-64,-38,-92,-49,4,48,-95,21,91,93,-81,94,-89,-60,-49,-26,62,94,-80,-25,79,24,-26,98,-43,77,45,0,81,50,-55,51,70,-18,84,58,29,-73,-85,-67,96,97,-23,-71,86,-73,-43,-44,-11,-89,-48,4,36,10,-38,-19,-75,-5,88,7,-95,87,-50,-27,64,2,61,99,-69,-27,72,50,24,91,-29,50,-86,36,28,-53,65,80,-27
60,-57,-23,17,-7,-17,76,-13,47,-39,-12,80,93,-21,-14,64,12,-64,7,99,-2,46,-48,28,-65,5,90,51,-35,-7,-90,47,91,-41,97,-77,24,-92,-45,61,68,14,0,82,-58,-1,-48,4,47,-86,4,-87,-81,52,36,-79,-22,-64,91,54,81,10,80,-81,5,-14,7,54,88,-8,-67,-50,-22,57,36,64,62,-96,-39,-71,2,26,-90,96,-20,84,-66,-43,-42,-69,51,-54,71,97,63,52,-10,-66,-69,-60
23,30,-7,-49,-15,-95,-85,23,-24,89,8,-13,-84,96,-3,-14,96,-37,-1,64,82,18,19,62,-41,-20,83,-22,87,-92,20,80,67,68,92,90,74,45,-30,22,-28,92,23,-61,-15,-36,26,-81,49,73,46,-14,88,-36,55,-46,-11,3,75,33,-26,-61,-17,-29,7,0,62,5,-85,20,-76,-3,-62,35,-34,61,64,42,17,-63,-86,-11,40,-92,87,26,6,-34,33,72,36,94,88,17,80,-20,-81,23,-14,0
89,-45,74,-83,-38,-97,46,-93,-17,-91,-75,70,67,1,-84,25,-17,-52,-63,-53,75,77,29,28,34,76,29,23,-33,-19,73,-38,93,2,72,-23,-79,-68,43,-41,-83,-58,-61,-74,56,-89,-9,74,52,-78,40,84,-49,32,-97,-96,-26,-19,-99,24,-93,-95,-42,-37,22,-27,-91,45,65,-83,20,-68,10,-83,-94,71,93,-68,45,-63,78,-88,-55,-62,-42,-93,-46,-43,54,-32,-42,28,39,85,38,79,-61,48,-6,-54
-93,-36,65,78,63,54,35,67,-78,-56,77,-44,45,62,-37,99,-62,38,17,-9,65,81,-43,26,67,39,-36,15,38,86,46,79,-33,11,24,-50,18,21,53,-51,-61,67,4,27,90,31,36,-15,24,-21,0,-46,6,83,-31,38,-85,-24,-27,46,-18,21,-14,92,50,-61,-53,-73,48,-23,-71,-58,56,80,57,68,27,40,61,12,-51,-23,8,15,71,24,-73,89,23,92,57,68,18,39,93,-98,90,28,-66,38
53,68,-41,-7,-59,57,-67,93,-95,-71,-35,30,11,11,-35,53,-17,-86,46,-42,-44,-29,-97,-30,12,65,24,23,-11,10,-98,-51,30,12,-78,-26,-37,-48,11,-50,-39,30,-20,-51,-68,-6,94,32,6,46,47,1,-76,-35,23,87,-77,-86,79,98,34,-20,42,-86,-31,-34,86,26,-44,-94,-36,61,93,71,-12,69,47,70,8,-23,-56,28,-67,83,-44,17,6,-81,79,-48,-11,4,-44,60,96,-83,8,5,-4,79
-18,95,-1,56,-53,-37,-61,80,-97,-81,50,-45,-23,60,1,-49,97,88,28,-14,72,-63,6,59,-99,-20,-67,-28,33,-57,-12,-97,-17,-82,97,-30,-19,27,33,16,-26,-56,33,42,-95,-95,-89,97,-79,-38,-20,77,-26,50,0,26,-36,-27,-81,-83,34,66,14,-74,53,81,-74,-68,85,31,7,77,-21,62,-27,-81,48,28,-62,-50,-26,91,87,43,89,19,20,1,65,-6,-62,-49,-14,-24,92,11,10,78,-23,65
-7,-73,-39,29,54,-90,-39,-83,23,-63,-61,53,-37,-58,17,-59,-30,32,13,1,-40,-31,53,83,-4,-65,-51,-6,-32,-66,-61,41,-29,-77,-14,66,91,-14,73,-92,-16,-44,-11,-78,59,41,-19,-38,-81,-75,89,33,-15,-68,49,-80,-6,-9,75,39,94,37,-17,40,-22,46,54,-61,38,-34,27,-28,-60,-87,1,2,-64,-70,-69,2,73,81,-80,-27,52,-63,-86,-54,71,58,31,7,32,-18,-50,-13,82,-38,-93,45
71,-48,-80,-30,56,95,-42,-33,-83,38,60,17,-99,21,-73,18,97,30,-37,78,59,22,-92,-71,-59,35,83,-23,19,-63,58,-89,-66,54,51,97,-86,-24,-11,-49,-14,-35,-12,4,17,-47,62,55,32,3,-28,-6,-34,29,-54,-43,-89,58,67,-1,-59,96,-30,-3,23,46,-43,74,36,14,85,-10,99,39,-74,78,71,-67,-76,-8,81,-94,-97,-87,-60,-7,-45,72,-59,48,-14,-77,-12,-57,1,23,91,30,-35,96
12,-54,-25,-69,32,39,-29,87,41,-71,5,-90,29,29,33,-12,-79,94,25,44,35,-95,87,91,56,1,-89,-70,40,-14,-99,-97,68,-56,75,26,-35,78,-29,8,-27,36,-73,-16,18,-10,-75,37,81,-2,96,-60,-90,53,-89,-1,5,92,85,-3,55,32,9,39,-81,-57,-36,3,-30,9,-27,80,46,-68,91,22,93,-77,-68,75,85,36,85,85,76,83,65,25,24,-98,-25,-36,45,67,-74,33,88,-23,15,-81
71,50,-95,23,-8,-49,12,-27,-17,-79,-91,-6,7,-53,-25,-91,-34,-71,6,19,-37,72,76,0,96,-86,52,-64,-71,-56,31,81,89,-99,-96,-98,27,-66,-32,35,6,71,30,43,96,-48,75,99,-76,-35,-47,92,-73,-79,25,-76,50,-50,94,92,61,93,-39,-11,38,80,78,56,34,92,15,-33,-36,35,-5,-39,97,99,-51,52,23,-28,-13,61,21,-53,25,32,-10,-41,-87,-90,36,60,97,-16,44,69,-66,93
71,11,82,-26,8,27,-23,-8,-12,-36,-28,-45,-7,85,-69,-67,-25,-27,-11,53,-57,41,1,97,46,0,94,-35,97,-43,21,-46,18,-87,-39,-98,-83,20,-68,-19,11,54,-99,-80,12,38,-26,12,-17,94,-84,2,-89,55,-76,-59,-1,-41,24,-96,19,88,-46,-6,-43,15,75,-82,53,-10,-33,31,-88,-41,63,-93,-34,-27,84,67,64,-49,91,-25,1,30,41,-57,87,-9,64,10,84,50,30,-3,-15,5,-75,74
19,-55,55,-62,45,33,43,53,33,-68,88,-99,37,84,26,33,77,83,18,86,23,-31,-50,18,-62,-69,-40,-9,70,63,-74,-5,-1,-83,-69,7,-83,53,-95,1,-48,61,3,78,72,60,-24,47,35,32,-84,94,29,49,9,-4,-32,98,-35,-47,-60,-7,39,-96,-19,41,0,-67,-8,18,76,47,18,-32,60,-98,-4,53,41,-95,-17,9,46,-33,-82,-41,-78,4,85,-92,-19,-38,-12,58,-40,97,97,-22,58,-48
